Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
1,B1035.022,3,Fraction Needed,0.287842829050449,0.389809002723452,0.708283537286291,1,0.937307316532431,0.724054374975173,1,1,0.55929751141238,0.490479603454009,0.538083008034341,0.455354397547968,0.453131966194608,0.700479379116233,0.283834991490513,0.943230897286153,1,1,0.395019232359193,0.920574751064029,0.35562908323881,0.602701843666325,0.382952555166167,0.588546890158679,0.603509010192717,0.378031719600978,0.410849960943188,0.589280599583389,0.481870973577047,0.289744068525963,0.485872465527116,0.37217488214673,0.508759506225254,0.391750584415262,0.341091126799827,1,0.755153641975484,0.20424837940462,0.472721774096106,0.573201162834158,0.573932968228377,0.356196274229671,0.500243447303827,0.389492103843466,0.564706265727299,0.252476388344627,1,0.505019472697945,0.733894365563622,0.350083357027095,0.50323349677086,0.695413911571278,0.502783656969455,0.438322955846996,0.415284480664148,1,0.154189762346803,0.423314740648873,1,0.77032982487812,0.528094213345857,1,0.390099846240472,0.66664539904823,0.304885829224476,0.256790494512803,0.286107209061571,0.952527694711173,0.541252560212647,0.716755652397197,0.749915198795182,0.470459805427674,0.157117342726688,0.850947505304234,0.49309917931437,0.707300952099964,1,0.483694822045197,0.260893200283961,0.711136162657979,0.398243341334137,0.793043583991743,0.263955310459461,0.386319947400071,0.532581232004736,0.797167501435745,0.288182434771853,0.56650029135687,0.732656851411156,0.215421354091021,0.367685970685032,0.511659771281392,0.38095604410956,0.484634205008252,0.946035050922229,0.517403168835055,0.504189510293646,0.321664518960555,0.690040341460452,0.904594652646097
1,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1,B1035.032,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,2,Fraction Needed,0.475157017094262,0.725684703166768,0.699108800824554,0.388620280415649,0.19765656932257,0.652214290684064,0.835144459157241,0.845171432922763,0.523516891101166,0.218337284119872,0.671443516336144,0.36183847932027,0.42268198361708,1,0.58476799745216,0.38485133620216,0.505627997924319,0.351075933067626,0.24800450161283,0.626021278146137,0.421399436792661,0.322495886306408,0.412827730644886,0.809874256726726,0.192041960918307,0.238412160903103,0.540853363803017,0.653793092147232,0.528820431086089,0.632235574440749,0.463945658159132,0.257207384526595,0.543711257445331,0.236792467562638,0.442304628650138,1,0.734451161255689,0.409265488347101,0.277035741971865,0.573397541302207,0.923151392832158,0.397805261419958,0.686255950365547,0.506410785888799,0.417470991707384,0.434590270224873,0.169004712333159,0.291704210465566,0.45447242365611,0.463196723683555,0.903387083083209,0.349208077374052,0.95613895698939,1,0.644266173332674,0.427589667859081,0.822514806159035,0.530679876709504,1,0.635824755092448,0.148569219098398,0.886700087039161,0.690867955510296,0.460171164997275,0.685328879989326,0.647850836369819,0.301977524725795,0.552990590900449,0.408352261303188,0.570276695505479,0.756880178915485,0.562861657128559,0.783533946115736,0.533448711627579,0.299195144836444,0.743422781820346,0.686959784494669,0.399396181065562,0.755487670977622,0.302431865801249,0.39166702267848,0.59875954444944,0.54412792236874,0.482099496001487,0.404298004495481,0.335215205859567,0.405599805383748,0.173071187890874,0.603276847534324,0.3283896430514,0.577456211031817,0.539332916076934,1,0.42749341472567,0.633356156154968,0.395780577473469,0.251830902797544,0.240767832445053,0.839036931948836,0.313458572803785
1,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B1035.032,3,Fraction Needed,0.712875195435957,0.473380793545506,0.823043209853327,0.41691577271223,0.381031075136068,0.162425392284986,0.297349471002613,0.773904163385261,0.610899768611851,0.467097892209657,0.303577646400708,0.576961539165584,0.711896352485508,1,0.320560604486022,0.749233530142999,0.593721298245113,0.289466287932526,0.592645750658131,0.630010779248751,0.533090838363594,0.535134606197345,0.477721779434257,0.366321916523581,0.492422892244604,0.328368303483052,0.670563995449716,0.461217787504952,0.326867722069079,1,0.497526071300598,0.314430933030667,0.70642336155493,0.70850052236445,0.811408064777658,1,0.270291055977647,0.413573089618634,0.806435125414317,0.224357594489875,0.556722944201206,1,0.694220870317631,1,0.680054818891962,0.836576179988263,0.487817764778612,0.432040464900081,0.533042076433873,0.664956556659079,0.657251949097098,0.225914928421601,1,0.62241568676937,0.487203193304035,0.768717049137693,0.289289915343103,0.357942558623378,0.380320034475166,0.597401037683499,0.361218961265299,0.30366739302035,0.544227967747737,0.376104430008257,0.7175590000968,0.510569167150958,0.674402693473575,0.808022727698502,0.557882940064372,0.573744283343037,1,0.430569968418399,0.344272475392302,0.74857647050701,0.168463688482435,0.278784560396144,0.807197423761071,0.2438826385593,0.13277478288095,0.372152275596176,0.754519596660699,0.202715086796106,1,0.641924637397075,0.595460748359047,0.344181750129235,0.542326960812135,0.555056500402566,0.487259698293945,0.384030521702855,0.334457785415818,1,0.430597503020436,0.87010110652314,0.688273266518759,0.351124647210758,0.526526179031771,0.650529908435913,0.52973951653714,0.609161902713566
1,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1,B2022.001,-,Total in Building,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864
1,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B2022.001,2,Fraction Needed,0.724421971583513,0.959715358393733,0.91092940153393,0.741208656942349,1,0.890528952025957,0.583424143800725,0.607824258649138,0.728945336341942,1,1,0.943161888633621,1,0.56676342554379,1,1,1,0.999918391890921,0.779425951884485,0.751881668763555,1,1,1,1,1,0.714074906500495,1,0.810998476933446,1,0.451922393461067,1,0.907180685998335,0.891138177632026,0.523887990435169,1,0.513180385271312,1,1,0.601449110913,1,1,1,1,1,1,0.361986184304788,1,1,1,0.719532767615019,1,0.8212253615359,0.544624189333292,0.428480559719139,0.663665145002154,1,1,1,0.656156127184229,0.51760642593533,0.846715774665817,0.862292186670435,0.373202516250701,0.255762714379965,1,1,0.570966475677333,0.666636139933041,0.887948038268043,0.642119987556101,0.40044718065409,1,1,0.961263363666134,1,1,1,1,0.825139630963034,0.366863552495218,1,1,0.766010774987383,1,0.187496177655013,1,0.48625143560627,1,0.801931311531318,0.830656567233202,0.640805324370737,1,0.832578526426703,0.58887127231217,0.920676204506129,1,1,1,1,1
1,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1,B3011.011,-,Total in Building,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
1,B3011.011,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B3011.011,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B3011.011,2,Fraction Needed,0.387310684525349,0.253694978218641,0.292535094362322,0.347012705707568,0.397055474622458,0.75504832028674,0.68809823912225,0.432484887453607,0.690765268960259,0.284285513429521,0.552336577108567,0.441544419080679,0.734600598488402,0.228129510923806,0.561745729338252,0.773461298113658,0.342318142318991,0.74213863313768,0.288484243147946,1,0.342805685430383,0.817899285109063,0.455254259359184,0.41251923959222,0.173726134781494,0.395644108926723,0.115598026646391,0.582579935290328,0.193049577440219,0.392019255809468,0.95530094024873,0.421359356165076,0.523077132128544,0.293029835628488,0.771187888687845,0.446348996802568,0.343577252200245,0.589150611385424,0.161760446003843,0.227578279680594,0.702376921618938,0.172013036056529,0.80656869727958,0.347577910661215,0.290655212573335,0.296261069897385,0.435627690324761,0.184367051501913,0.327835137333614,0.304563854839533,0.370450492940359,0.578528454561126,0.645969726631212,0.532487956032953,0.682789221233338,0.275612136996037,0.529674411190153,0.45464958529327,0.83373270796571,1,0.462800902103053,0.374823213429282,0.379313035988,0.437850858801879,0.505990343455073,0.440169758073894,0.371531906145301,0.393149933086061,0.507074091248842,0.400237706236302,0.281473417758354,0.744480044524025,0.235036229225845,0.474644702468464,0.6828356368749,0.475209908516437,0.348200337126977,0.327238815548321,0.593086954602051,1,0.773443779659016,0.766510178093187,0.305306094708265,0.909396055499679,0.28369764731037,0.460687384353599,0.308608045151361,0.304774856310919,0.222837232464233,0.177989591173277,0.648032969338487,0.710057989209809,0.673941684019037,0.767854364979505,0.434681001913825,0.362401956273008,0.539464893190535,0.332142442695294,1,0.587229990018231
1,B3011.011,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2,-,-,Has Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,-,-,Collapse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

2,B1031.011b,-,Total in Building,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2,B1031.011b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,B1031.011b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,2,Fraction Needed,0.289789083074409,0.388049902261751,0.249791643071865,0.165561423036739,0.179526187658973,0.593821350345342,0.279479353287782,0.632940065520677,0.118652458372318,0.180492675118955,0.0920488924185948,0.17617315907929,0.305030468121702,0.114799738005168,0.173944996422249,0.437770756784661,0.576669933873497,0.104716549313658,0.373935071323854,0.2204943413257,0.621358586039958,0.424989745261326,0.125323538131154,0.11859724592916,0.389183522135213,0.327087273571859,0.323070654429559,0.277372415875278,0.159958520634855,0.27926685360322,0.202497255088204,0.195890206750009,0.739298682603112,0.23193588307508,0.250950615773289,0.210729162569175,0.0768261390028587,0.237174030316962,0.26754590636856,0.405715112700209,0.526435333633845,0.12652700073572,0.309730294915532,0.111549764190485,0.236338093208091,0.306549615995753,0.384946521662636,0.674817880816025,0.264168823071576,0.100841640858712,0.362153688887443,0.263546828963733,0.294648025893267,0.576409944696256,0.221427494030608,0.0893069861721808,0.304312434177918,0.271208728341497,0.155173221026844,0.475904777973084,0.270440745748848,0.322680360078957,0.375297619833762,0.252656908865127,0.169346815310328,0.231001933406331,0.1689651578567,0.242657690056256,0.442217770850384,0.233119790681068,0.344075242755235,0.145575074793459,0.137041958130823,0.279474002186976,0.424188978670264,0.0722865089761546,0.326628290833326,0.313442324344009,0.0774686163919651,0.192828459096045,0.440480921184979,0.138350592013548,0.2731923161007,0.598427236350794,0.346515632797715,0.18143161733399,0.456826618520325,0.406985435570942,0.381423478640481,0.215316843918337,0.239697685105049,0.0875594252495364,0.364170217233642,0.433657986504363,0.24237855279217,0.206682875922351,0.154498346111458,0.152780058010336,0.0892182880161745,0.609542605762462
2,B1031.011b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,B1031.011b,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
