Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
10,B1031.021b,1/1,Fraction Damaged,0
10,B1031.021b,2,Number in DS,0
10,B1031.021b,2,Fraction Needed,0.0178658855200545
10,B1031.021b,2,Fraction Damaged,0


11,-,-,Has Unsafe Placard,True
11,-,-,Collapse,False
11,-,-,Residual Drift,False

11,B1031.001,-,Total in Building,20
11,B1031.001,-,Caused Unsafe Placard,False
11,B1031.001,1/0,Number in DS,0
11,B1031.001,1/0,Fraction Needed,0
11,B1031.001,1/0,Fraction Damaged,0
11,B1031.001,1/1,Number in DS,0
11,B1031.001,1/1,Fraction Needed,0
11,B1031.001,1/1,Fraction Damaged,0
11,B1031.001,2,Number in DS,0
11,B1031.001,2,Fraction Needed,0.115946969443838
11,B1031.001,2,Fraction Damaged,0
11,B1031.001,3,Number in DS,0
11,B1031.001,3,Fraction Needed,0.109252020525709
11,B1031.001,3,Fraction Damaged,0

11,B1035.022,-,Total in Building,36
11,B1035.022,-,Caused Unsafe Placard,False
11,B1035.022,1,Number in DS,0
11,B1035.022,1,Fraction Needed,0
11,B1035.022,1,Fraction Damaged,0
11,B1035.022,2,Number in DS,0
11,B1035.022,2,Fraction Needed,1
11,B1035.022,2,Fraction Damaged,0
11,B1035.022,3,Number in DS,0
11,B1035.022,3,Fraction Needed,0.662778219545608
11,B1035.022,3,Fraction Damaged,0

11,B1035.032,-,Total in Building,144
11,B1035.032,-,Caused Unsafe Placard,False
11,B1035.032,1,Number in DS,0
11,B1035.032,1,Fraction Needed,0
11,B1035.032,1,Fraction Damaged,0
11,B1035.032,2,Number in DS,0
11,B1035.032,2,Fraction Needed,0.721293576778135
11,B1035.032,2,Fraction Damaged,0
11,B1035.032,3,Number in DS,0
11,B1035.032,3,Fraction Needed,0.389080784131043
11,B1035.032,3,Fraction Damaged,0

11,B2022.001,-,Total in Building,4050
11,B2022.001,-,Caused Unsafe Placard,False
11,B2022.001,1,Number in DS,0
11,B2022.001,1,Fraction Needed,0
11,B2022.001,1,Fraction Damaged,0
11,B2022.001,2,Number in DS,0
11,B2022.001,2,Fraction Needed,1
11,B2022.001,2,Fraction Damaged,0

11,B3011.011,-,Total in Building,549
11,B3011.011,-,Caused Unsafe Placard,True
11,B3011.011,1,Number in DS,0
11,B3011.011,1,Fraction Needed,0
11,B3011.011,1,Fraction Damaged,0
11,B3011.011,2,Number in DS,97
11,B3011.011,2,Fraction Needed,0.153354255404917
11,B3011.011,2,Fraction Damaged,0.176684881602914

11,B1031.021b,-,Total in Building,40
11,B1031.021b,-,Caused Unsafe Placard,False
11,B1031.021b,1/0,Number in DS,0
11,B1031.021b,1/0,Fraction Needed,0
11,B1031.021b,1/0,Fraction Damaged,0
11,B1031.021b,1/1,Number in DS,0
11,B1031.021b,1/1,Fraction Needed,0
11,B1031.021b,1/1,Fraction Damaged,0
11,B1031.021b,2,Number in DS,0
11,B1031.021b,2,Fraction Needed,0.0348448805919564
11,B1031.021b,2,Fraction Damaged,0


12,-,-,Has Unsafe Placard,False
12,-,-,Collapse,False
12,-,-,Residual Drift,False

12,B1031.001,-,Total in Building,20
12,B1031.001,-,Caused Unsafe Placard,False
12,B1031.001,1/0,Number in DS,0
12,B1031.001,1/0,Fraction Needed,0
12,B1031.001,1/0,Fraction Damaged,0
12,B1031.001,1/1,Number in DS,0
12,B1031.001,1/1,Fraction Needed,0
12,B1031.001,1/1,Fraction Damaged,0
12,B1031.001,2,Number in DS,0
12,B1031.001,2,Fraction Needed,0.255232319250984
12,B1031.001,2,Fraction Damaged,0
12,B1031.001,3,Number in DS,0
12,B1031.001,3,Fraction Needed,0.165666885083787
12,B1031.001,3,Fraction Damaged,0

12,B1035.022,-,Total in Building,36
12,B1035.022,-,Caused Unsafe Placard,False
12,B1035.022,1,Number in DS,0
12,B1035.022,1,Fraction Needed,0
12,B1035.022,1,Fraction Damaged,0
12,B1035.022,2,Number in DS,0
12,B1035.022,2,Fraction Needed,0.756915620011316
12,B1035.022,2,Fraction Damaged,0
12,B1035.022,3,Number in DS,0
12,B1035.022,3,Fraction Needed,0.65027461453977
12,B1035.022,3,Fraction Damaged,0

12,B1035.032,-,Total in Building,144
12,B1035.032,-,Caused Unsafe Placard,False
12,B1035.032,1,Number in DS,0
12,B1035.032,1,Fraction Needed,0
12,B1035.032,1,Fraction Damaged,0
12,B1035.032,2,Number in DS,0
12,B1035.032,2,Fraction Needed,0.486187809978862
12,B1035.032,2,Fraction Damaged,0
12,B1035.032,3,Number in DS,0
12,B1035.032,3,Fraction Needed,0.77939723337122
12,B1035.032,3,Fraction Damaged,0

12,B2022.001,-,Total in Building,4050
12,B2022.001,-,Caused Unsafe Placard,False
12,B2022.001,1,Number in DS,0
12,B2022.001,1,Fraction Needed,0
12,B2022.001,1,Fraction Damaged,0
12,B2022.001,2,Number in DS,0
12,B2022.001,2,Fraction Needed,0.832679238812822
12,B2022.001,2,Fraction Damaged,0

12,B3011.011,-,Total in Building,549
12,B3011.011,-,Caused Unsafe Placard,False
12,B3011.011,1,Number in DS,0
12,B3011.011,1,Fraction Needed,0
12,B3011.011,1,Fraction Damaged,0
12,B3011.011,2,Number in DS,0
12,B3011.011,2,Fraction Needed,0.621133647952509
12,B3011.011,2,Fraction Damaged,0

12,B1031.021b,-,Total in Building,40
12,B1031.021b,-,Caused Unsafe Placard,False
12,B1031.021b,1/0,Number in DS,0
12,B1031.021b,1/0,Fraction Needed,0
12,B1031.021b,1/0,Fraction Damaged,0
12,B1031.021b,1/1,Number in DS,0
12,B1031.021b,1/1,Fraction Needed,0
12,B1031.021b,1/1,Fraction Damaged,0
12,B1031.021b,2,Number in DS,0
12,B1031.021b,2,Fraction Needed,0.0180906842666811
12,B1031.021b,2,Fraction Damaged,0


13,-,-,Has Unsafe Placard,False
13,-,-,Collapse,False
13,-,-,Residual Drift,False

13,B1031.001,-,Total in Building,20
13,B1031.001,-,Caused Unsafe Placard,False
13,B1031.001,1/0,Number in DS,0
13,B1031.001,1/0,Fraction Needed,0
13,B1031.001,1/0,Fraction Damaged,0
13,B1031.001,1/1,Number in DS,0
13,B1031.001,1/1,Fraction Needed,0
13,B1031.001,1/1,Fraction Damaged,0
13,B1031.001,2,Number in DS,0
13,B1031.001,2,Fraction Needed,0.304903569410985
13,B1031.001,2,Fraction Damaged,0
13,B1031.001,3,Number in DS,0
13,B1031.001,3,Fraction Needed,0.0950087815592779
13,B1031.001,3,Fraction Damaged,0

13,B1035.022,-,Total in Building,36
13,B1035.022,-,Caused Unsafe Placard,False
13,B1035.022,1,Number in DS,0
13,B1035.022,1,Fraction Needed,0
13,B1035.022,1,Fraction Damaged,0
13,B1035.022,2,Number in DS,0
13,B1035.022,2,Fraction Needed,0.363822735166836
13,B1035.022,2,Fraction Damaged,0
13,B1035.022,3,Number in DS,0
13,B1035.022,3,Fraction Needed,0.724676640920266
13,B1035.022,3,Fraction Damaged,0

13,B1035.032,-,Total in Building,144
13,B1035.032,-,Caused Unsafe Placard,False
13,B1035.032,1,Number in DS,0
13,B1035.032,1,Fraction Needed,0
13,B1035.032,1,Fraction Damaged,0
13,B1035.032,2,Number in DS,0
13,B1035.032,2,Fraction Needed,0.322785382230132
13,B1035.032,2,Fraction Damaged,0
13,B1035.032,3,Number in DS,0
13,B1035.032,3,Fraction Needed,0.50854399494181
13,B1035.032,3,Fraction Damaged,0

13,B2022.001,-,Total in Building,4050
13,B2022.001,-,Caused Unsafe Placard,False
13,B2022.001,1,Number in DS,0
13,B2022.001,1,Fraction Needed,0
13,B2022.001,1,Fraction Damaged,0
13,B2022.001,2,Number in DS,0
13,B2022.001,2,Fraction Needed,0.994300403142832
13,B2022.001,2,Fraction Damaged,0

13,B3011.011,-,Total in Building,549
13,B3011.011,-,Caused Unsafe Placard,False
13,B3011.011,1,Number in DS,0
13,B3011.011,1,Fraction Needed,0
13,B3011.011,1,Fraction Damaged,0
13,B3011.011,2,Number in DS,0
13,B3011.011,2,Fraction Needed,0.985980058362962
13,B3011.011,2,Fraction Damaged,0

13,B1031.021b,-,Total in Building,40
13,B1031.021b,-,Caused Unsafe Placard,False
13,B1031.021b,1/0,Number in DS,0
13,B1031.021b,1/0,Fraction Needed,0
13,B1031.021b,1/0,Fraction Damaged,0
13,B1031.021b,1/1,Number in DS,0
13,B1031.021b,1/1,Fraction Needed,0
13,B1031.021b,1/1,Fraction Damaged,0
13,B1031.021b,2,Number in DS,0
13,B1031.021b,2,Fraction Needed,0.0172329146738134
13,B1031.021b,2,Fraction Damaged,0


14,-,-,Has Unsafe Placard,False
14,-,-,Collapse,False
14,-,-,Residual Drift,False

14,B1031.001,-,Total in Building,20
14,B1031.001,-,Caused Unsafe Placard,False
14,B1031.001,1/0,Number in DS,0
14,B1031.001,1/0,Fraction Needed,0
14,B1031.001,1/0,Fraction Damaged,0
14,B1031.001,1/1,Number in DS,0
14,B1031.001,1/1,Fraction Needed,0
14,B1031.001,1/1,Fraction Damaged,0
14,B1031.001,2,Number in DS,0
14,B1031.001,2,Fraction Needed,0.185714211777953
14,B1031.001,2,Fraction Damaged,0
14,B1031.001,3,Number in DS,0
14,B1031.001,3,Fraction Needed,0.120156947203982
14,B1031.001,3,Fraction Damaged,0

14,B1035.022,-,Total in Building,36
14,B1035.022,-,Caused Unsafe Placard,False
14,B1035.022,1,Number in DS,0
14,B1035.022,1,Fraction Needed,0
14,B1035.022,1,Fraction Damaged,0
14,B1035.022,2,Number in DS,0
14,B1035.022,2,Fraction Needed,0.995923097052375
14,B1035.022,2,Fraction Damaged,0
14,B1035.022,3,Number in DS,0
14,B1035.022,3,Fraction Needed,0.299432690984138
14,B1035.022,3,Fraction Damaged,0

14,B1035.032,-,Total in Building,144
14,B1035.032,-,Caused Unsafe Placard,False
14,B1035.032,1,Number in DS,0
14,B1035.032,1,Fraction Needed,0
14,B1035.032,1,Fraction Damaged,0
14,B1035.032,2,Number in DS,0
14,B1035.032,2,Fraction Needed,0.701521464368489
14,B1035.032,2,Fraction Damaged,0
14,B1035.032,3,Number in DS,0
14,B1035.032,3,Fraction Needed,0.40356612144077
14,B1035.032,3,Fraction Damaged,0

14,B2022.001,-,Total in Building,4050
14,B2022.001,-,Caused Unsafe Placard,False
14,B2022.001,1,Number in DS,0
14,B2022.001,1,Fraction Needed,0
14,B2022.001,1,Fraction Damaged,0
14,B2022.001,2,Number in DS,0
14,B2022.001,2,Fraction Needed,1
14,B2022.001,2,Fraction Damaged,0

14,B3011.011,-,Total in Building,549
14,B3011.011,-,Caused Unsafe Placard,False
14,B3011.011,1,Number in DS,0
14,B3011.011,1,Fraction Needed,0
14,B3011.011,1,Fraction Damaged,0
14,B3011.011,2,Number in DS,2
14,B3011.011,2,Fraction Needed,0.395642034057745
14,B3011.011,2,Fraction Damaged,0.00364298724954463

14,B1031.021b,-,Total in Building,40
14,B1031.021b,-,Caused Unsafe Placard,False
14,B1031.021b,1/0,Number in DS,0
14,B1031.021b,1/0,Fraction Needed,0
14,B1031.021b,1/0,Fraction Damaged,0
14,B1031.021b,1/1,Number in DS,0
14,B1031.021b,1/1,Fraction Needed,0
14,B1031.021b,1/1,Fraction Damaged,0
14,B1031.021b,2,Number in DS,0
14,B1031.021b,2,Fraction Needed,0.00891222997755334
14,B1031.021b,2,Fraction Damaged,0


15,-,-,Has Unsafe Placard,False
15,-,-,Collapse,False
15,-,-,Residual Drift,False

15,B1031.001,-,Total in Building,20
15,B1031.001,-,Caused Unsafe Placard,False
15,B1031.001,1/0,Number in DS,0
15,B1031.001,1/0,Fraction Needed,0
15,B1031.001,1/0,Fraction Damaged,0
15,B1031.001,1/1,Number in DS,0
15,B1031.001,1/1,Fraction Needed,0
15,B1031.001,1/1,Fraction Damaged,0
15,B1031.001,2,Number in DS,0
15,B1031.001,2,Fraction Needed,0.226185155188261
15,B1031.001,2,Fraction Damaged,0
15,B1031.001,3,Number in DS,0
15,B1031.001,3,Fraction Needed,0.104765957036992
15,B1031.001,3,Fraction Damaged,0

15,B1035.022,-,Total in Building,36
15,B1035.022,-,Caused Unsafe Placard,False
15,B1035.022,1,Number in DS,0
15,B1035.022,1,Fraction Needed,0
15,B1035.022,1,Fraction Damaged,0
15,B1035.022,2,Number in DS,0
15,B1035.022,2,Fraction Needed,0.843196744269897
15,B1035.022,2,Fraction Damaged,0
15,B1035.022,3,Number in DS,0
15,B1035.022,3,Fraction Needed,0.428238835228048
15,B1035.022,3,Fraction Damaged,0

15,B1035.032,-,Total in Building,144
15,B1035.032,-,Caused Unsafe Placard,False
15,B1035.032,1,Number in DS,0
15,B1035.032,1,Fraction Needed,0
15,B1035.032,1,Fraction Damaged,0
15,B1035.032,2,Number in DS,0
15,B1035.032,2,Fraction Needed,0.912224254369993
15,B1035.032,2,Fraction Damaged,0
15,B1035.032,3,Number in DS,0
15,B1035.032,3,Fraction Needed,0.43537302233179
15,B1035.032,3,Fraction Damaged,0

15,B2022.001,-,Total in Building,4050
15,B2022.001,-,Caused Unsafe Placard,False
15,B2022.001,1,Number in DS,0
15,B2022.001,1,Fraction Needed,0
15,B2022.001,1,Fraction Damaged,0
15,B2022.001,2,Number in DS,0
15,B2022.001,2,Fraction Needed,0.351696604824161
15,B2022.001,2,Fraction Damaged,0

15,B3011.011,-,Total in Building,549
15,B3011.011,-,Caused Unsafe Placard,False
15,B3011.011,1,Number in DS,0
15,B3011.011,1,Fraction Needed,0
15,B3011.011,1,Fraction Damaged,0
15,B3011.011,2,Number in DS,0
15,B3011.011,2,Fraction Needed,0.944043920254195
15,B3011.011,2,Fraction Damaged,0

15,B1031.021b,-,Total in Building,40
15,B1031.021b,-,Caused Unsafe Placard,False
15,B1031.021b,1/0,Number in DS,0
15,B1031.021b,1/0,Fraction Needed,0
15,B1031.021b,1/0,Fraction Damaged,0
15,B1031.021b,1/1,Number in DS,0
15,B1031.021b,1/1,Fraction Needed,0
15,B1031.021b,1/1,Fraction Damaged,0
15,B1031.021b,2,Number in DS,0
15,B1031.021b,2,Fraction Needed,0.0187975927855346
15,B1031.021b,2,Fraction Damaged,0


16,-,-,Has Unsafe Placard,False
16,-,-,Collapse,False
16,-,-,Residual Drift,False

16,B1031.001,-,Total in Building,20
16,B1031.001,-,Caused Unsafe Placard,False
16,B1031.001,1/0,Number in DS,0
16,B1031.001,1/0,Fraction Needed,0
16,B1031.001,1/0,Fraction Damaged,0
16,B1031.001,1/1,Number in DS,0
16,B1031.001,1/1,Fraction Needed,0
16,B1031.001,1/1,Fraction Damaged,0
16,B1031.001,2,Number in DS,0
16,B1031.001,2,Fraction Needed,0.332708438258752
16,B1031.001,2,Fraction Damaged,0
16,B1031.001,3,Number in DS,0
16,B1031.001,3,Fraction Needed,0.121916437306803
16,B1031.001,3,Fraction Damaged,0

16,B1035.022,-,Total in Building,36
16,B1035.022,-,Caused Unsafe Placard,False
16,B1035.022,1,Number in DS,0
16,B1035.022,1,Fraction Needed,0
16,B1035.022,1,Fraction Damaged,0
16,B1035.022,2,Number in DS,0
16,B1035.022,2,Fraction Needed,0.709662575754345
16,B1035.022,2,Fraction Damaged,0
16,B1035.022,3,Number in DS,0
16,B1035.022,3,Fraction Needed,0.413179027054697
16,B1035.022,3,Fraction Damaged,0

16,B1035.032,-,Total in Building,144
16,B1035.032,-,Caused Unsafe Placard,False
16,B1035.032,1,Number in DS,0
16,B1035.032,1,Fraction Needed,0
16,B1035.032,1,Fraction Damaged,0
16,B1035.032,2,Number in DS,0
16,B1035.032,2,Fraction Needed,0.206447126889911
16,B1035.032,2,Fraction Damaged,0
16,B1035.032,3,Number in DS,0
16,B1035.032,3,Fraction Needed,0.307547348908129
16,B1035.032,3,Fraction Damaged,0

16,B2022.001,-,Total in Building,4050
16,B2022.001,-,Caused Unsafe Placard,False
16,B2022.001,1,Number in DS,0
16,B2022.001,1,Fraction Needed,0
16,B2022.001,1,Fraction Damaged,0
16,B2022.001,2,Number in DS,0
16,B2022.001,2,Fraction Needed,1
16,B2022.001,2,Fraction Damaged,0

16,B3011.011,-,Total in Building,549
16,B3011.011,-,Caused Unsafe Placard,False
16,B3011.011,1,Number in DS,0
16,B3011.011,1,Fraction Needed,0
16,B3011.011,1,Fraction Damaged,0
16,B3011.011,2,Number in DS,0
16,B3011.011,2,Fraction Needed,0.258037649032315
16,B3011.011,2,Fraction Damaged,0

16,B1031.021b,-,Total in Building,40
16,B1031.021b,-,Caused Unsafe Placard,False
16,B1031.021b,1/0,Number in DS,0
16,B1031.021b,1/0,Fraction Needed,0
16,B1031.021b,1/0,Fraction Damaged,0
16,B1031.021b,1/1,Number in DS,0
16,B1031.021b,1/1,Fraction Needed,0
16,B1031.021b,1/1,Fraction Damaged,0
16,B1031.021b,2,Number in DS,0
16,B1031.021b,2,Fraction Needed,0.0351562495496793
16,B1031.021b,2,Fraction Damaged,0


17,-,-,Has Unsafe Placard,False
17,-,-,Collapse,False
17,-,-,Residual Drift,False

17,B1031.001,-,Total in Building,20
17,B1031.001,-,Caused Unsafe Placard,False
17,B1031.001,1/0,Number in DS,0
17,B1031.001,1/0,Fraction Needed,0
17,B1031.001,1/0,Fraction Damaged,0
17,B1031.001,1/1,Number in DS,0
17,B1031.001,1/1,Fraction Needed,0
17,B1031.001,1/1,Fraction Damaged,0
17,B1031.001,2,Number in DS,0
17,B1031.001,2,Fraction Needed,0.113755039008369
17,B1031.001,2,Fraction Damaged,0
17,B1031.001,3,Number in DS,0
17,B1031.001,3,Fraction Needed,0.101767272073431
17,B1031.001,3,Fraction Damaged,0

17,B1035.022,-,Total in Building,36
17,B1035.022,-,Caused Unsafe Placard,False
17,B1035.022,1,Number in DS,0
17,B1035.022,1,Fraction Needed,0
17,B1035.022,1,Fraction Damaged,0
17,B1035.022,2,Number in DS,0
17,B1035.022,2,Fraction Needed,0.476589649914104
17,B1035.022,2,Fraction Damaged,0
17,B1035.022,3,Number in DS,0
17,B1035.022,3,Fraction Needed,0.194345504318555
17,B1035.022,3,Fraction Damaged,0

17,B1035.032,-,Total in Building,144
17,B1035.032,-,Caused Unsafe Placard,False
17,B1035.032,1,Number in DS,0
17,B1035.032,1,Fraction Needed,0
17,B1035.032,1,Fraction Damaged,0
17,B1035.032,2,Number in DS,0
17,B1035.032,2,Fraction Needed,0.645616434912973
17,B1035.032,2,Fraction Damaged,0
17,B1035.032,3,Number in DS,0
17,B1035.032,3,Fraction Needed,0.593949995611409
17,B1035.032,3,Fraction Damaged,0

17,B2022.001,-,Total in Building,4050
17,B2022.001,-,Caused Unsafe Placard,False
17,B2022.001,1,Number in DS,0
17,B2022.001,1,Fraction Needed,0
17,B2022.001,1,Fraction Damaged,0
17,B2022.001,2,Number in DS,0
17,B2022.001,2,Fraction Needed,0.323660932039488
17,B2022.001,2,Fraction Damaged,0

17,B3011.011,-,Total in Building,549
17,B3011.011,-,Caused Unsafe Placard,False
17,B3011.011,1,Number in DS,0
17,B3011.011,1,Fraction Needed,0
17,B3011.011,1,Fraction Damaged,0
17,B3011.011,2,Number in DS,0
17,B3011.011,2,Fraction Needed,0.353775679851462
17,B3011.011,2,Fraction Damaged,0

17,B1031.021b,-,Total in Building,40
17,B1031.021b,-,Caused Unsafe Placard,False
17,B1031.021b,1/0,Number in DS,0
17,B1031.021b,1/0,Fraction Needed,0
17,B1031.021b,1/0,Fraction Damaged,0
17,B1031.021b,1/1,Number in DS,0
17,B1031.021b,1/1,Fraction Needed,0
17,B1031.021b,1/1,Fraction Damaged,0
17,B1031.021b,2,Number in DS,0
17,B1031.021b,2,Fraction Needed,0.0115684321202421
17,B1031.021b,2,Fraction Damaged,0


18,-,-,Has Unsafe Placard,False
18,-,-,Collapse,False
18,-,-,Residual Drift,False

18,B1031.001,-,Total in Building,20
18,B1031.001,-,Caused Unsafe Placard,False
18,B1031.001,1/0,Number in DS,0
18,B1031.001,1/0,Fraction Needed,0
18,B1031.001,1/0,Fraction Damaged,0
18,B1031.001,1/1,Number in DS,0
18,B1031.001,1/1,Fraction Needed,0
18,B1031.001,1/1,Fraction Damaged,0
18,B1031.001,2,Number in DS,0
18,B1031.001,2,Fraction Needed,0.286047949317026
18,B1031.001,2,Fraction Damaged,0
18,B1031.001,3,Number in DS,0
18,B1031.001,3,Fraction Needed,0.106459828623386
18,B1031.001,3,Fraction Damaged,0

18,B1035.022,-,Total in Building,36
18,B1035.022,-,Caused Unsafe Placard,False
18,B1035.022,1,Number in DS,0
18,B1035.022,1,Fraction Needed,0
18,B1035.022,1,Fraction Damaged,0
18,B1035.022,2,Number in DS,0
18,B1035.022,2,Fraction Needed,0.485237166088139
18,B1035.022,2,Fraction Damaged,0
18,B1035.022,3,Number in DS,0
18,B1035.022,3,Fraction Needed,0.336151282813693
18,B1035.022,3,Fraction Damaged,0

18,B1035.032,-,Total in Building,144
18,B1035.032,-,Caused Unsafe Placard,False
18,B1035.032,1,Number in DS,0
18,B1035.032,1,Fraction Needed,0
18,B1035.032,1,Fraction Damaged,0
18,B1035.032,2,Number in DS,0
18,B1035.032,2,Fraction Needed,0.782647172859373
18,B1035.032,2,Fraction Damaged,0
18,B1035.032,3,Number in DS,0
18,B1035.032,3,Fraction Needed,0.676294818603671
18,B1035.032,3,Fraction Damaged,0

18,B2022.001,-,Total in Building,4050
18,B2022.001,-,Caused Unsafe Placard,False
18,B2022.001,1,Number in DS,0
18,B2022.001,1,Fraction Needed,0
18,B2022.001,1,Fraction Damaged,0
18,B2022.001,2,Number in DS,0
18,B2022.001,2,Fraction Needed,0.956245094887509
18,B2022.001,2,Fraction Damaged,0

18,B3011.011,-,Total in Building,549
18,B3011.011,-,Caused Unsafe Placard,False
18,B3011.011,1,Number in DS,0
18,B3011.011,1,Fraction Needed,0
18,B3011.011,1,Fraction Damaged,0
18,B3011.011,2,Number in DS,0
18,B3011.011,2,Fraction Needed,0.625198200687946
18,B3011.011,2,Fraction Damaged,0

18,B1031.021b,-,Total in Building,40
18,B1031.021b,-,Caused Unsafe Placard,False
18,B1031.021b,1/0,Number in DS,0
18,B1031.021b,1/0,Fraction Needed,0
18,B1031.021b,1/0,Fraction Damaged,0
18,B1031.021b,1/1,Number in DS,0
18,B1031.021b,1/1,Fraction Needed,0
18,B1031.021b,1/1,Fraction Damaged,0
18,B1031.021b,2,Number in DS,0
18,B1031.021b,2,Fraction Needed,0.0268147846183352
18,B1031.021b,2,Fraction Damaged,0


19,-,-,Has Unsafe Placard,False
19,-,-,Collapse,False
19,-,-,Residual Drift,False

19,B1031.001,-,Total in Building,20
19,B1031.001,-,Caused Unsafe Placard,False
19,B1031.001,1/0,Number in DS,0
19,B1031.001,1/0,Fraction Needed,0
19,B1031.001,1/0,Fraction Damaged,0
19,B1031.001,1/1,Number in DS,0
19,B1031.001,1/1,Fraction Needed,0
19,B1031.001,1/1,Fraction Damaged,0
19,B1031.001,2,Number in DS,0
19,B1031.001,2,Fraction Needed,0.145510799741248
19,B1031.001,2,Fraction Damaged,0
19,B1031.001,3,Number in DS,0
19,B1031.001,3,Fraction Needed,0.075932377179461
19,B1031.001,3,Fraction Damaged,0

19,B1035.022,-,Total in Building,36
19,B1035.022,-,Caused Unsafe Placard,False
19,B1035.022,1,Number in DS,0
19,B1035.022,1,Fraction Needed,0
19,B1035.022,1,Fraction Damaged,0
19,B1035.022,2,Number in DS,0
19,B1035.022,2,Fraction Needed,0.5780744241267
19,B1035.022,2,Fraction Damaged,0
19,B1035.022,3,Number in DS,0
19,B1035.022,3,Fraction Needed,1
19,B1035.022,3,Fraction Damaged,0

19,B1035.032,-,Total in Building,144
19,B1035.032,-,Caused Unsafe Placard,False
19,B1035.032,1,Number in DS,0
19,B1035.032,1,Fraction Needed,0
19,B1035.032,1,Fraction Damaged,0
19,B1035.032,2,Number in DS,0
19,B1035.032,2,Fraction Needed,0.600705931116828
19,B1035.032,2,Fraction Damaged,0
19,B1035.032,3,Number in DS,0
19,B1035.032,3,Fraction Needed,0.393593667937572
19,B1035.032,3,Fraction Damaged,0

19,B2022.001,-,Total in Building,4050
19,B2022.001,-,Caused Unsafe Placard,False
19,B2022.001,1,Number in DS,0
19,B2022.001,1,Fraction Needed,0
19,B2022.001,1,Fraction Damaged,0
19,B2022.001,2,Number in DS,0
19,B2022.001,2,Fraction Needed,0.827632341338807
19,B2022.001,2,Fraction Damaged,0

19,B3011.011,-,Total in Building,549
19,B3011.011,-,Caused Unsafe Placard,False
19,B3011.011,1,Number in DS,0
19,B3011.011,1,Fraction Needed,0
19,B3011.011,1,Fraction Damaged,0
19,B3011.011,2,Number in DS,0
19,B3011.011,2,Fraction Needed,0.737129331968211
19,B3011.011,2,Fraction Damaged,0

19,B1031.021b,-,Total in Building,40
19,B1031.021b,-,Caused Unsafe Placard,False
19,B1031.021b,1/0,Number in DS,0
19,B1031.021b,1/0,Fraction Needed,0
19,B1031.021b,1/0,Fraction Damaged,0
19,B1031.021b,1/1,Number in DS,0
19,B1031.021b,1/1,Fraction Needed,0
19,B1031.021b,1/1,Fraction Damaged,0
19,B1031.021b,2,Number in DS,0
19,B1031.021b,2,Fraction Needed,0.0135159766019503
19,B1031.021b,2,Fraction Damaged,0


20,-,-,Has Unsafe Placard,False
20,-,-,Collapse,False
20,-,-,Residual Drift,False

20,B1031.001,-,Total in Building,20
20,B1031.001,-,Caused Unsafe Placard,False
